ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
6122,0.306223581,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6123,0.862996941,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6124,0.763954211,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6125,0.82654502,TP,4,0,0,1,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6126,0.812691693,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6127,0.591590443,TP,4,3,0,5,8,17,4,17,21,-99,-99,-1,1,1,-99,-99
6128,0.64822588,TP,4,3,0,5,8,14,4,17,21,-99,-99,-1,1,3,-99,-99
6129,0.650514209,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,4,-99,-99,-99
6130,0.522953094,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
6131,0.170486083,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6132,0.282839952,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6133,0.334198632,FN,4,0,0,7,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6134,0.481915898,FN,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,-1,-99,-99,-99,-99
6135,0.602792754,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1,3,-99,-99,-99
6136,0.251832385,FN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6137,0.903098082,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6138,0.769876719,TP,4,0,0,1,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6139,0.568708592,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,2,1,-99,-99,-99
6140,0.449638107,FN,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,1,-1,-99,-99,-99
6141,0.176915812,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6142,0.779735112,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6143,0.301882037,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6144,0.761125946,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6145,0.431250895,TN,2,2,7,8,-99,-99,3,7,-99,-99,-99,2,1,-99,-99,-99
6146,0.384588065,FN,3,4,0,7,8,-99,3,4,7,8,-99,1,1,1,1,-99
6147,0.718232698,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6148,0.485034407,TN,4,1,0,8,17,21,21,-99,-99,-99,-99,-1,-99,-99,-99,-99
6149,0.261981279,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6150,0.831147297,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6151,0.835772195,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6152,0.849669813,TP,3,0,0,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6153,0.519481511,TP,4,1,0,5,8,14,21,-99,-99,-99,-99,1,-99,-99,-99,-99
6154,0.198996899,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6155,0.22255761,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6156,0.552565343,FP,4,1,0,5,8,17,21,-99,-99,-99,-99,2,-99,-99,-99,-99
6157,0.366930982,TN,3,0,0,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6158,0.764824043,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6159,0.765018979,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6160,0.369851635,FN,4,0,3,4,13,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6161,0.788825309,TP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6162,0.206074166,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6163,0.414345968,FN,3,4,0,3,8,-99,3,4,8,17,-99,1,1,1,-1,-99
6164,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6165,0.88959763,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6166,0.426456623,FN,4,3,0,12,17,21,3,4,21,-99,-99,2,1,-1,-99,-99
6167,0.791834446,FP,4,0,0,1,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6168,0.820076694,TP,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6169,0.8027771,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6170,0.259221406,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6171,0.696985366,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6172,0.201453808,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6173,0.14004443,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6174,0.76530747,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6175,0.243156245,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6176,0.781122399,TP,4,0,0,8,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6177,0.101801528,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6178,0.041556583,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6179,0.494156742,TN,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,1,-99,-99,-99,-99
6180,0.778536494,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6181,0.724312769,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6182,0.7920038,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6183,0.769625801,TP,4,0,0,8,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6184,0.785374949,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6185,0.389038206,FN,3,4,0,15,17,-99,4,8,17,21,-99,2,1,-1,-1,-99
6186,0.530706989,TP,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,-1,-99,-99,-99,-99
6187,0.85797339,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6188,0.676823666,TP,0,4,-99,-99,-99,-99,4,7,17,21,-99,-1,-1,4,2,-99
6189,0.79534439,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6190,0.839250792,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6191,0.905805311,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6192,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6193,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6194,0.506527894,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
6195,0.257024858,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6196,0.687010844,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6197,0.624823585,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
6198,0.811020478,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6199,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6200,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6201,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6202,0.357924386,FN,3,5,0,3,17,-99,3,4,8,17,21,1,3,1,-1,-1
6203,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6204,0.354462466,TN,3,4,0,7,17,-99,3,4,8,21,-99,1,4,1,-1,-99
6205,0.712594407,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6206,0.906488881,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6207,0.812600674,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6208,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6209,0.770596518,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6210,0.53603329,TP,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,1,-99,-99,-99,-99
6211,0.8506621,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6212,0.649364493,TP,3,0,1,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6213,0.310185397,FN,4,0,0,3,8,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6214,0.870639538,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6215,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6216,0.689240031,TP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1,4,3,-99,-99
6217,0.187432758,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6218,0.609590924,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
6219,0.712375092,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6220,0.775461609,TP,4,0,0,3,4,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6221,0.739877783,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6222,0.157188734,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6223,0.898009268,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6224,0.220841989,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6225,0.837473104,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6226,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6227,0.313098353,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6228,0.320959617,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6229,0.906637892,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6230,0.823017152,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6231,0.765311898,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6232,0.610317505,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1,3,-99,-99,-99
6233,0.203233843,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6234,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6235,0.610469223,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
6236,0.644690333,TP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1,2,3,-99,-99
6237,0.7455275,TP,3,0,0,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6238,0.433211697,FN,4,4,0,8,15,16,1,3,7,8,-99,1,1,1,1,-99
6239,0.739628032,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6240,0.897296044,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6241,0.282986842,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6242,0.714236943,TP,4,0,0,5,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6243,0.23622667,TN,3,0,2,4,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6244,0.226262554,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6245,0.916730046,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6246,0.361804928,TN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6247,0.924896999,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6248,0.522145372,FP,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,1,-99,-99,-99,-99
6249,0.201572256,TN,3,0,0,8,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6250,0.786727038,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6251,0.016514705,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6252,0.512796341,TP,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,1,-99,-99,-99,-99
6253,0.804459567,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6254,0.268142277,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6255,0.840427931,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6256,0.646026813,TP,3,3,0,15,17,-99,3,17,21,-99,-99,-1,1,3,-99,-99
6257,0.187853214,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6258,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6259,0.585423977,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,3,1,-99,-99,-99
6260,0.833924103,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6261,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6262,0.77855744,TP,4,0,0,1,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6263,0.19370204,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6264,0.677467897,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6265,0.718139489,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6266,0.832634321,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6267,0.532830798,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
6268,0.878234519,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6269,0.727137357,FP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6270,0.442477178,FN,0,3,-99,-99,-99,-99,4,17,21,-99,-99,1,-1,-1,-99,-99
6271,0.76915662,FP,4,0,0,5,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6272,0.578606961,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
6273,0.881269717,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6274,0.533363663,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
6275,0.935424658,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6276,0.429340156,FN,4,3,3,4,17,20,4,8,21,-99,-99,1,1,-1,-99,-99
6277,0.651130361,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,4,-99,-99,-99
6278,0.821060753,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6279,0.940428696,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6280,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6281,0.651679197,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6282,0.12200494,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6283,0.138227848,FN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6284,0.861728731,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6285,0.761032941,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6286,0.765984526,TP,4,0,0,7,17,22,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6287,0.715134688,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6288,0.612589997,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
6289,0.403526461,TN,3,3,0,7,8,-99,4,7,8,-99,-99,3,1,1,-99,-99
6290,0.805390508,FP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6291,0.746147541,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6292,0.899023198,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6293,0.758264191,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6294,0.820675563,TP,4,0,0,1,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6295,0.78378514,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6296,0.807735394,TP,3,0,0,4,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6297,0.738555595,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6298,0.282226148,FN,4,0,0,8,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6299,0.302742661,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6300,0.732754235,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6301,0.5,FN,4,0,2,4,10,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6302,0.352607832,TN,4,0,3,4,15,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6303,0.626488793,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
6304,0.878060032,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6305,0.575945268,FP,0,3,-99,-99,-99,-99,7,17,21,-99,-99,-1,1,1,-99,-99
6306,0.540682403,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
6307,0.236862962,TN,3,0,0,9,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6308,0.754851281,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6309,0.494241563,FN,0,1,-99,-99,-99,-99,12,-99,-99,-99,-99,-1,-99,-99,-99,-99
6310,0.672045605,TP,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6311,0.366241396,FN,3,4,0,7,8,-99,3,7,8,17,-99,3,1,1,-1,-99
6312,0.371544776,TN,0,4,-99,-99,-99,-99,4,8,17,21,-99,3,1,-1,-1,-99
6313,0.5,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6314,0.653358667,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6315,0.332017391,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6316,0.800363253,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6317,0.724378833,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6318,0.379485454,TN,4,3,0,3,4,17,3,8,21,-99,-99,4,1,-1,-99,-99
6319,0.702554533,FP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6320,0.253802336,TN,3,0,0,3,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6321,0.352129411,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6322,0.742430723,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6323,0.230743373,TN,3,0,0,9,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6324,0.090695743,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6325,0.054967801,TN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6326,0.677919719,TP,3,4,0,1,3,-99,7,15,17,21,-99,-1,3,3,2,-99
6327,0.186043842,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6328,0.3054186,TN,3,0,0,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6329,0.570671922,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
6330,0.302522829,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6331,0.521033631,FP,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,1,-99,-99,-99,-99
6332,0.439892494,FN,4,3,7,8,13,20,3,8,17,-99,-99,1,1,-1,-99,-99
6333,0.704495063,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6334,0.235913043,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6335,0.127575987,TN,2,0,0,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6336,0.766307161,FP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6337,0.861853185,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6338,0.636172672,TP,4,3,0,5,8,17,3,17,21,-99,-99,-1,1,3,-99,-99
6339,0.591460452,TP,0,3,-99,-99,-99,-99,4,17,21,-99,-99,-1,1,1,-99,-99
6340,0.203729666,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6341,0.060728934,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6342,0.400211027,TN,0,3,-99,-99,-99,-99,4,8,21,-99,-99,3,1,-1,-99,-99
6343,0.576023819,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
6344,0.155482744,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6345,0.347223854,TN,3,4,0,9,17,-99,3,4,8,21,-99,3,3,1,-1,-99
6346,0.79272455,FP,4,0,0,3,4,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6347,0.289346903,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6348,0.168691146,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6349,0.438845234,TN,0,2,-99,-99,-99,-99,4,21,-99,-99,-99,2,-1,-99,-99,-99
6350,0.858592608,TP,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6351,0.206046091,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6352,0.215523826,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6353,0.144191318,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6354,0.288667423,TN,4,0,3,4,17,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6355,0.566591506,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
6356,0.602425103,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1,3,-99,-99,-99
6357,0.289235403,FN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6358,0.555264503,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
6359,0.174290881,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6360,0.114625483,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6361,0.575799571,FP,4,1,0,8,14,17,21,-99,-99,-99,-99,3,-99,-99,-99,-99
6362,0.272566894,TN,4,0,0,1,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6363,0.227892873,TN,3,0,13,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6364,0.863079617,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6365,0.580196798,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
6366,0.435596287,TN,4,3,4,8,13,17,3,4,7,-99,-99,2,1,1,-99,-99
6367,0.186411205,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6368,0.434082144,TN,4,3,0,8,17,20,8,17,21,-99,-99,1,-1,-1,-99,-99
6369,0.418341648,FN,3,3,0,8,17,-99,4,7,8,-99,-99,2,1,2,-99,-99
6370,0.664354334,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6371,0.306050423,TN,2,3,17,21,-99,-99,4,8,21,-99,-99,4,1,-1,-99,-99
6372,0.603707082,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
6373,0.029649052,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6374,0.551557375,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
6375,0.158760346,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
